Business_Name,User,Rating,Date,Review_Text
McDonald's Madurai,Shanmugaraj Rajasekar,4.0,a year ago,"Little bit costlier. Tried burger , nuggets and cold coffee. Everything is good. In Cold coffee ice cubes to be reduced and quantity of coffee is less. Can try once."
McDonald's Madurai,SRUTHI,1.0,4 months ago,The Parking Guy didn’t let our car park specifically but let other cars park and when we looked at him he was like “Huh?😐” Rudely. Bad Experience
McDonald's Madurai,Madhan R,3.0,5 months ago,"The wait time is quite high, and due to the large number of orders, employees seem confused, resulting in chaotic delivery. The food taste is average."
McDonald's Madurai,Ezra Jk,4.0,5 months ago,Foods are top notch but the service is not up to the level. Using phones and chit chatting with the fellow employees always.
McDonald's Madurai,rahman khan,1.0,4 months ago,"No Aircon
All tables are not clean"
McDonald's Madurai,arunachala ramanan,1.0,a year ago,Such a worst McDonald's outlet in madurai. Nothing is maintained. At peak friday evening there is not stock on chicken fries. Electricity maintainance is not there. Coke machine is repaired. Very bad .
McDonald's Madurai,bala ramalingam,5.0,a year ago,Nice and quite place for a meal. GEL sowmiya was very customer friendly and attentive.
McDonald's Madurai,Mohamed afik,1.0,4 months ago,"McDonald’s outlet described their fried chicken and wings as the worst fried chicken and fried wings experience” — the inside was dry and didn’t seem fresh, and the outside felt like paper inside flesh was so blood stains in chicken it was around 1200 waste of money and more disappointment !!!!"
McDonald's Madurai,Ananya Tripathi,5.0,4 months ago,Best mcd in tamil nadu. Service is good and staff is brilliant
McDonald's Madurai,VIKRAM V,3.0,9 months ago,Food was average but we have to wait for more time if you come on weekends. .
McDonald's Madurai,Yuvaraja P,5.0,a year ago,Atmosphere was good.. taste good. Price was also ok. Good place to spend some time with family specially kids.
McDonald's Madurai,Naga nathan,3.0,9 months ago,"The food at this foreign corporate restaurant was truly impressive—hot, spicy, crispy on the outside, soft inside, and incredibly fresh. Everything tasted great and lived up to expectations. However, it's important to note that there’s no enough cooling on the ground floor, which made the seating there a bit uncomfortable."
McDonald's Madurai,KARTHIK MOHANDOSS,4.0,8 months ago,"“I felt that something was missing in the taste of the food. Since it was a sunny day, the temperature inside could have been maintained better for a more comfortable dining experience.”"
McDonald's Madurai,PRINCE ABRAHAM,5.0,a year ago,"Staff service has been good. They have on their toes. Even during heavy rush hours they have been polite and attended to our need. I would like to appreciate Mr. Venkatesh for helping us in placing our order and timely serving.
Thumbs up to all other staff too."
McDonald's Madurai,Keerthy Vihaan,1.0,3 months ago,Chicken was nt fresh very smelly and very salty....my 12 Yr son got stomach pain after eating Mcdonald chicken...strictly I will nt recommend Mcdonald....
McDonald's Madurai,sachin prassad,5.0,9 months ago,So Happy to know that an International level Burger Restaurant is in Mdu 💯😉 Really Enjoyed the taste of the Burger and found a lot of Varieties from Medium to Large Burgers  🍔 and the Desserts are always so Special in Mc Donald's 💯 Especially the Mississipi Mud Shake 👍 is a perfect Blended Shake 👍for a Summer 💯 Enjoyed my Lunch 😁 so happy cause had a very Good Meal ☺️.
McDonald's Madurai,NIRMAL,1.0,5 months ago,Worst ever McD in India i have ever been to ask the chicken is spoiled overcooked and highly irritating experience from staffs and service is at its worst people please don't waste your precious money here .
McDonald's Madurai,Nagaraj Naga,5.0,4 months ago,Good food with excellent service.. really enjoyed the food
McDonald's Madurai,Siva Kumar,1.0,6 months ago,Not good as we expect . Food taste is bad . Smells like something different. Need to improve taste and quality
McDonald's Madurai,N G,1.0,4 months ago,Reheated or frozen for many months chicken
McDonald's Madurai,praba haran,1.0,9 months ago,"I ordered a burger and french fries from McDonald's through Swiggy today. Unfortunately, the food I received was not hot — the french fries were completely cold.
This was very disappointing, especially since it was late at night (around 11 PM) and I was very hungry. I expected fresh and warm food, but the quality was far below McDonald’s standards.
I also raised a complaint with Swiggy, but did not receive proper support or resolution.
I request you to please look into this matter and ensure better quality checks for future orders. I hope you can take steps to improve the delivery experience and address my concern appropriately."
McDonald's Madurai,Neathra,5.0,8 months ago,Good atmosphere &nice service for dirga
McDonald's Madurai,Saravana Kumar,5.0,4 months ago,Good service for rajeshwari and more offers are subjection in rajeshwari
McDonald's Madurai,Boopathi Raja kumar G,1.0,a year ago,"Had a very bad experience starting from parking, ordering, waiting, delivery at counter to the taste of food.  Poor management of crowd , looked like we have entered a vegetable market. Kiosk qty may be increased as we are not able to order at our convenience as people in line keep starring at you. Worst part is after order to collection of your order- Total mismanagement.  I waited for almost 45mins though the order was ready in 30min and my packing was kept in delivery counter. The staff managing delivery counter is horrible and didn't respond properly when asked about my order unaware of my parcel kept in their table. Regular cleaning of table not done. Need to insist on waiters two to three times.  Last part I thought food will be good, but it turns out to be most disappointing one with poor  taste, portion and insufficient amount of dips for main dish. Needs a lot and lot of improvement.
Pro: Easy to identify, plenty of parking space in bypass road"
McDonald's Madurai,Parvauthan Mohnish,2.0,6 months ago,Mayonnaise is not taste good very very disappointment fried chickens are too large to eat can make it smaller with many pieces and that's look neat and comfy to eat
McDonald's Madurai,Karuppan Marvar,1.0,10 months ago,"I recently visited the McDonald's outlet in Madurai and was quite disappointed with the service I received. One of the staff members wearing a greenshirt women interacted quite harshly, showing poor hospitality and attitude during my visit.

As a loyal customer, I believe McDonald's stands for friendly service and a welcoming experience, but this interaction felt far from that. I request that proper training or counselling be provided to ensure better guest service and improved staff behaviour in future."
McDonald's Madurai,mp_gokul,5.0,a year ago,"I visited McDonald's today for the second time, and once again, I was warmly welcomed by the staff. I would like to specifically mention Akalya, whose assistance and guidance made the experience truly special. She treats every guest like a family member, making the visit feel even more welcoming. As for the food, the quality and taste were exactly as expected. Overall, a great experience!"
McDonald's Madurai,K. Abiya,5.0,6 months ago,"Customer service super (eswari)
Food quality super"
McDonald's Madurai,Karthick Raja.S,1.0,5 months ago,"This McDonald's outlet is not even worth a single star rating, and it is the worst one I have ever visited. 🤢👎 #McDonalds #Outlet #Rating #Experience"
McDonald's Madurai,Poovalagu S,5.0,8 months ago,Good service &good atmosphere for durga
McDonald's Madurai,Shobanbabu D,1.0,8 months ago,"The service is very very worst, they forgot to give me the food I ordered, I have to ask it myself every time.
Comparing with Other outlets service is Total waste.."
McDonald's Madurai,rajesh kannan,4.0,5 months ago,"Chicken was good and tasty
Mc d provide a charging port was helpfully to charge my phone"
McDonald's Madurai,abubakkar sithik,5.0,3 months ago,"Good service,ms. rajeshwari was friendly"
McDonald's Madurai,Nishinth A (Nishi),4.0,Edited 6 months ago,"McDonald's is finally in Madurai! The food is good and not oily. The quantity is also great for the price. Even though it was overcrowded, the hospitality was impressive and the order was prepared quickly. However, they missed two items in my order, which I had to point out. Even after that, one item was still left out. I couldn’t properly check the items since the place was overcrowded and there was nowhere to sit or verify the order. Luckily, I managed to find a parking spot in the underground lot for my car. However, the parking management needs improvement, bikes were parked in an unorganised manner, making it difficult to park my car."
McDonald's Madurai,Shankar P,1.0,8 months ago,"Worst, dont buy anything in this restaurant"
McDonald's Madurai,Hema Varthini,5.0,6 months ago,"Food quality super, support customer
Service super"
McDonald's Madurai,Dinesh SNY,5.0,9 months ago,Nice service for durga& good quality for food
McDonald's Madurai,Manshi,5.0,6 months ago,"Service is super 👌
Customer service super 👌
McDonald's food quality super"
McDonald's Madurai,antony rajan,5.0,7 months ago,Had a dinner at McDonald's Byepass Madurai. Received very good customer service especially from your executive Ms Rajeswari. 👌👌👍👍
McDonald's Madurai,uthirstan.v uthirstan.v,1.0,11 months ago,Very bad.      Rate  much higher.
McDonald's Madurai,Gurunathan Manihandan,5.0,10 months ago,"Nice service , good ambience, well maintained restrooms good place to hang out ..
Durga helped us ordering in sok so kind of her"
McDonald's Madurai,Guru Moorthy,5.0,6 months ago,It's even better when wash rooms and wash basins kept in both floors
McDonald's Madurai,Siv Ram,1.0,a year ago,"French Fries served here are very cold. Atmosphere inside was very hot due to lack of proper air conditioning. Place is overcrowded and wait for long time to get food delivered. Try it once yourself and feel my restaurant experience. Overall, visit this place with zero expectation and it’s a one time try food chain. Needs improvement to sustain in long run."
McDonald's Madurai,Sakthi L,5.0,a year ago,"Today is opening day. Too much crowd due to first day :) I could spot 100+ people and then decided to take away instead of dine-in.

Delivery order experience is awesome and fast inspite of crowd. I've ordered McCheese and Mcspicy veg / fries. Order is ready within 15 minutes.

All of the items are marvellous. Especially the paddy of the burger tastes same as how it tasted in Vega mall bangalore. McD maintains same quality and taste in all retail - hats off to their process.

Definitely would be #1 in Madurai for its taste. The nearby K*C should improve  to compete with this giant. Let us wish McD takes the bar very high so that all other vendors improve as well.

While I'm liking McD first branch in Madurai, it is very sad to see that all of the road-side shops in bye-pass road SS colony/kalavasal were taken down by corporation due to complaints of nuisance. I loved the street food in this stretch than corporate foods. I miss my kalan / masala poori vendor near Nach for sure. Let us bring them back as well without causing much disturbance to public."
McDonald's Madurai,Yasir Riz,4.0,8 months ago,"McDonald's on By-Pass Road in Madurai opened at the right time. People in Madurai were getting tired of the undercooked and greasy chicken from KFC. The offerings at McDonald's are refreshing and diverse. I would say the burgers really hit the spot. The cheese fries could use a little more flavor. My favorite, the McCafe ice cream, was excellent. However, the place felt a bit congested, and it almost seemed like someone was always watching you."
McDonald's Madurai,Joshua,5.0,5 months ago,Service was really good food also tasted good
McDonald's Madurai,Palaniappan Ramanathan,2.0,a year ago,"Price of Mango flavoured items are not explicitly mentioned creating confusion. Billing is a big hassle - upi not working, or need exact change in cash. Supervisor/Manager is indifferent to such problems. Came out without getting anything"
McDonald's Madurai,Ram Kumar,5.0,8 months ago,Super food & nice atmosphere service is good for durga
McDonald's Madurai,Viji Reddy,5.0,8 months ago,They fairly serve gud service @ this location.My favourite is Mcswirl🍦such a creamy Dessert👍.
McDonald's Madurai,r ramesh ramani,1.0,6 months ago,There no ac or ventilation upto 10:00am and service need to be improved
McDonald's Madurai,Manimurugu Pandian,1.0,a year ago,Most of the time the kiosk card machine will not work you have to run between machines to machines I tried in 3 machine and then the last worked.i also highlighted the same to the staff .if you order any  extra sauce  or millet bun they will say it’s not there faced the same experience twice The chocolate shake was good initially when the outlet was opened when I went for the second time it tasted worst. Overall the quality  got degraded slowly .  Food quality and kiosks services have to to be improved a lot.
McDonald's Madurai,VIGNESH KUMAR S,5.0,9 months ago,Nice food & good quality super service for durga
McDonald's Madurai,John Yabase,5.0,5 months ago,"This is Jehiel
I like the food
Especially the burger
Thank you so much!!"
McDonald's Madurai,arun kumar,2.0,9 months ago,"I thought something different in burger but nothing only name think so, I have tried lot burger shop they are good over crowd Billing slow mostly server issue so they bill slowly ok to try one time"
McDonald's Madurai,Sharumathi Uvarasakumar,1.0,9 months ago,"Had very worst Fried Chicken, even in small shop they are giving fresh chicken, even it's a very big brand still not providing fresh chicken I had stomach ache till now after a eating single piece of FC , I am not suggesting for kids it may leads to serious cation"
McDonald's Madurai,Sathish Kumar,1.0,8 months ago,"I ordered a chicken burger as takeaway, but when I opened it at home, I was very disappointed. The burger was not heated, and the cheese wasn’t even melted. Overall, a very bad experience and not worth the money."
McDonald's Madurai,James Dennyson,5.0,a year ago,Nice Place. Good Food. Great Hospitality. We were attended by Ms.Akalya. She was so Patient and assisted us in explaining the wide range of Food available here. Overall had a Great Experience at Mc D Madurai. Thank you…
McDonald's Madurai,Raja Vel,5.0,8 months ago,Good atmosphere & nice service for durga
McDonald's Madurai,Franklin,2.0,11 months ago,"If you prefer McDonald's for its quality of service and atmosphere, please avoid this branch. There was 1 split AC for the whole upper floor due to repair issue. That particular floor was hot and humid. They provide your order partially and give the remaining item after you are done with your meal. The lower floor with its order desk was like a local bazaar without any proper order to the place.

The only McDonald's in madurai shows the pathetic Indian way of service delivery once again. This shows the promise of global standards even by such a reputed brand faces such a daunting challenge in the Indian business ecosystem.

Again, I am saying it's not only the food that matters, but the service delivery and customer experience. Don't prefer it if you have any sort of McDonald's experience in other regions like the Middle East. It's not worth the hassle.

PS (to whomever it may concern) - I have already shared my feedback through the link I received with the SMS for the order. Also I have clearly stated my complaints in this message. Let’s see what improves. I won’t come again to this branch, but we will know of any improvement from future reviews here."
McDonald's Madurai,Sathiyan Sasi,5.0,9 months ago,Super service for durga very good very nice
McDonald's Madurai,Jeevapriya Ravanan,5.0,4 months ago,Excellent atmosphere and food also good
Pizza Hut Madurai,24SUCS125 MANIKANDAN M,5.0,3 months ago,"Overall, my experience at Pizza Hut was very enjoyable and satisfying.
The food quality was excellent, especially the pizzas which were fresh and flavorful.
The restaurant was clean, comfortable, and well-maintained.
Facilities like parking, accessibility, and family seating made the visit convenient.
It is a great place to dine with friends and family, and I would happily visit again."
Pizza Hut Madurai,Palaniammal,5.0,3 months ago,"Overall, my experience at Pizza Hut was very enjoyable and satisfying.
The food quality was excellent, especially the pizzas which were fresh and flavorful.
The restaurant was clean, comfortable, and well-maintained.
Facilities like parking, accessibility, and family seating made the visit convenient.
It is a great place to dine with friends and family, and I would happily visit again."
Pizza Hut Madurai,Abhinav Sundar,1.0,3 months ago,"The worst Pizza Hut location I've been to.

Food: Cheese used in the cheese crust and bread sticks tastes like chemicals, like American cheese whiz.

Service: Only one out of the 7 staff they had working had a glove on...yes...only one glove on one hand. Hygiene is just an afterthought. Hair nets are not a thing. I saw an employee whip his nose with his bare hands and then go to back to work like nothing happened, multiple times.

Atmosphere: The main customer for this Pizza Hut is bugs and mosquitoes. In response to my complaint for being bit 8 times in 5 minutes, they used a zap-racket and zapped the mosquitoes...right onto the tables. Did they clean the mosquito carcasses off of the tables or floor? Of course not...why would they??

Overall: Report this location to Pizza Hut and Indian Food Safety Regulatory Organizations."
Pizza Hut Madurai,Anusha Rathi,3.0,6 months ago,"I recently visited Pizza Hut, and the experience was disappointing. The air conditioner was not turned on, even though I requested the staff to switch it on. It was quite uncomfortable to sit and eat in the heat. I expected better service and a more comfortable dining environment from a brand like Pizza Hut. Hope the management takes this feedback seriously and ensures customers have a pleasant experience in the future."
Pizza Hut Madurai,Santa Mukherjee,5.0,4 months ago,The outlet is very good & well maintained. However food must be improved in preparation. Service also good.
Pizza Hut Madurai,25SUCS131 OM PRAKASH S,5.0,2 months ago,Very nice and tasty also l like it your pizza and spicy also
Pizza Hut Madurai,Surya Prakash,5.0,2 months ago,Very super l like 4 corse meal like fantastic pizza
Pizza Hut Madurai,Mady Dharun,5.0,2 months ago,I like panner pizza and spicy also tasty also very super 👍🏻
Pizza Hut Madurai,Kaviyarasu 1908,5.0,2 months ago,I like pizza and spicy and  tasty also very good 👍
Pizza Hut Madurai,25SUCS125 KUBENDRAN B G,5.0,2 months ago,I like pizza and spicy and tasty also ood service also
Pizza Hut Madurai,Muruganantha Raja,5.0,3 months ago,Very nice one plus pitza cheese corn kids like very much
Pizza Hut Madurai,KUBENDRAN,5.0,3 months ago,"I like  pizza and very spicy also
L like dinning serve person"
Pizza Hut Madurai,Saravana kumar Rajakely,5.0,4 months ago,"Had lunch here, Paneer Tandoori pizza set. Was something different. These ladies provided very good service. Note: hope they could keep the handwash area clean."
Pizza Hut Madurai,Sanjay Balaji R,5.0,2 months ago,Excellent customer service and good
Pizza Hut Madurai,jeba priya,5.0,5 months ago,It's a very nice experience I ever had.Taste is great.Customer service is excellent.
Pizza Hut Madurai,Shrinidhi Perumal,5.0,11 months ago,We ordered pizza on the app. The order placement was user friendly. The delivery was made on time. The quantity of the pizza was good. It was really tasty and flavourful. The crest was soft. The packaging was good.
Pizza Hut Madurai,Anbu Anbu,5.0,2 months ago,Very nice foof with combo
Pizza Hut Madurai,Sibin Thomas,4.0,11 months ago,"The place is too hot, the AC does not seems to be working,the ordering counter is filled with swiggy,zomato persons making it impossible to make an order and the staff is least bothered.
Talking about the food i had to wait more than 40 mins to get the food and when it came it was burned but the fries and pepsi were awesome.
There is always a good dine in experience in pizza hut all over the world bit not here"
Pizza Hut Madurai,Manivasagam E,5.0,3 years ago,"Ambience is great and cool. The space is wider to accommodate 30 people. Multiple Offers are available with many combinations. Shop staffs are responsive, quick and helping to serve our food properly. Parking is facilitated. Cost is medium if you go for offer available items.Taste is yummy and good. Must try place in Madurai . Cash and digital payments ate accepted."
Pizza Hut Madurai,Saravana Raj,5.0,3 years ago,"Good place for pizza in Madurai. Located close to Domino's and priced less than Domino's across their menu range. Dine in may have less tables.

My card didn't work when the billing counter staff tried swiping it, due to some network issue but still she went ahead and asked us to dine and complete the payment later. That was quite customer friendly. Staffs were friendly a d readily available to any requests.

Our pizza's arrived really quick and was very tasty. A very different kind of flavour. Ketchup was on the table and we could use it liberally."
Pizza Hut Madurai,Manikandan.R,5.0,6 months ago,"The service at Pizza Hut was excellent. The staff were very friendly, polite, and helpful. They provided quick service with a smile, and my order arrived on time. The food tasted great as well. My favorite is the Royal Chicken Spice Pizza, and it was perfect. Overall, I had a very good experience. Thank you to the team 🤩👍..."
Pizza Hut Madurai,Aniruthan OS,4.0,4 months ago,"The place is well maintained and good, the food was as usual okok-good, i personally don't like pizza hut very much. But they had all the things given on menu, tell you all the offers. Nothing much to say particularly for this branch, another pizza hut..."
Pizza Hut Madurai,Vinoth Kumar,5.0,2 months ago,L like non veg pizza  in chicken superme 👌
Pizza Hut Madurai,Suriya Prakash,5.0,3 months ago,Excellent service and good
Pizza Hut Madurai,Pugazhendhi V,5.0,6 months ago,"I just came to here the amazing pizza shop, Pizza Hut. The people's who here to serve the service and food, very humble talk with nice conversation builders. And the food is very attractive presentation and taste is too good. Delicious and mouth watering taste and chewingness. Kindly visit this place I highly preferable. Thanks for the services, kudos."
Pizza Hut Madurai,dalli viswatej,4.0,3 years ago,"This place has a very good ambiance but i felt this place was very congested due to the seating arrangement.

But i loved the place and the staff are really very helpful and very informative

They are maintaining it very well...!!!

It has a bike parking place for up to 10 bikes and probably 3 cars can be parked in front of the gate.

This place was open till 10:30.

Only con which i have is i felt the seating arrangement was little congested."
Pizza Hut Madurai,Aswin Suresh,4.0,a year ago,"Pizza 🍕 was really fresh & taste was good 👍 ❤️

Service & Ambience was good 👍

In any small or medium pizza 🍕 do try their cheesy crust it will too good 💥❤️"
Pizza Hut Madurai,JAWA KUMAR,4.0,10 months ago,Good ambiance.  Clean well maintained.  Lots of varieties to choose from.
Pizza Hut Madurai,Umasankar Balasundaram,4.0,3 years ago,Pizzas are good. The waiting time is too much. They concentrate only with online orders not to dinning. They not even clean the dinning areas even we request too many times. Overall experience is satisfactory. Need to improve in Customer service.
Pizza Hut Madurai,STR Stalin,5.0,2 months ago,Very Excellent 👌
Pizza Hut Madurai,A K,4.0,2 years ago,"A typical Pizzahut outlet, flavour is nothing spectacular, and there is little room for dining. The staff's insistence that diners take an online survey while they are eating irritates me."
Pizza Hut Madurai,Poovizhiraja Sathasivam,5.0,10 months ago,Nize taste but Saturday it take 30 mins to deliver and the table was not cleaned better take away is best
Pizza Hut Madurai,rajesh radhakrishnan,1.0,6 months ago,"Not recommended to place order in online or app. They will not deliver the food even though the payment is done.

I placed online order for rs 460 (money get debited from my account) and was waiting for order to receive more than one hour then when I check the app to track the order it shows no order placed.

Finally I called the cs support team they just answer even though money get debited from your account the order is not placed.

What kind of business you are running?

You just steal customer money and time."
Pizza Hut Madurai,Prathosh,5.0,4 months ago,Very nice combo
Pizza Hut Madurai,Shrreya Makesh,5.0,6 months ago,The ambiance was nice. The staff devi was very friendly and served with happy face. Overall very good. Would recommend 10/10.
Pizza Hut Madurai,sandhya ranganathan,1.0,6 months ago,"Very disappointing experience. The place had a lot of mosquitoes, it was extremely hot, and even the AC wasn’t working. The hospitality was also very poor. Overall, a very bad experience."
Pizza Hut Madurai,Nargis Aashifa,4.0,3 years ago,"This is the first branch in madurai. The restaurant was small and cosy, they have started it just now so they have some alterations to do based on sitting.They serve pizza, pasta, momos, mojito's, ice creams, volcano cake. The pizza crust served are crunchy and soft, with added veggies or non veg. It was delicious. I liked veg feast pizza and chicken meat balls(it was lightly salty) pizza. The mojito's and volcano cakes were unique. The jamun mojito, chicken meat balls pizza and cheesy momos are the higlight here.(also my favourite)"
Pizza Hut Madurai,Kavitha Srimathi,5.0,3 months ago,Very good services
Pizza Hut Madurai,Antony Pon Jenifer,4.0,3 years ago,"Wow and wonderful taste of hot pan pizza 🍕, enjoyed for my daughter’s birthday celebration 🥳 nice ambiance, good parking, and all other facilities 👌"
Pizza Hut Madurai,Dr.Ghalia Mohideen,5.0,2 years ago,"We had a great time here.
Fresh pizza and Amazing taste."
Pizza Hut Madurai,Ryan Yogi,5.0,5 months ago,By one get three offer very nice
Pizza Hut Madurai,ratchaga raja,5.0,5 months ago,Food was good
Pizza Hut Madurai,Muthu,5.0,5 months ago,Realy amazing experience great one
Pizza Hut Madurai,SK,5.0,2 years ago,"It’s an excellent place to have Pizzas in Madurai. We had Tandoori Pizza, Margarita, Pasta , Garlic bread sticks and fries. All these items were delicious and served hot. The staff were very friendly and supportive."
Pizza Hut Madurai,Parthasarathy Ram,1.0,a year ago,Ordered Pizza using a swiggy app. Pizza delivered with water soaked... Worst taste.. When I try to convey Pizza Hut they said it's not our direct order pls need to check Swiggy. Pls be responsible for your food...
Pizza Hut Madurai,Manoj P,1.0,3 years ago,"Totally disappointed, they mentioned 239/- in menu but they collected me a 319/- there is no correct explanation and clear details why they get more money from me...if it is a tax I accept when they give a bill to me,but bill also not gave...very very worst stuffing...even though local bakery serves a good pizza... total disappointed, totally my money waste"
Pizza Hut Madurai,Ragul Gandhi Law,5.0,3 months ago,Excellent customer service
Pizza Hut Madurai,Suresh Babu Kannappan,5.0,a year ago,"The service was wonderful and delivery was very fast. The ambiance was nice. We ordered a 1+1 combo, and my son was happy with the country feast pizza...."
Pizza Hut Madurai,JayCee Bose,5.0,a year ago,"As a surprise the ambiance was so nice. Better than Domino's! The service was pleasant, the order was discussed and proceeded. In that enthu we ordered a lot which we had to pack finally! Nice place for a cozy brunch!"
Pizza Hut Madurai,Vignesh KK,5.0,Edited 2 years ago,"Good options available for tasty bites.
The main highlight for me is masala lemonade which makes a good companion for the pizza, pasta and other stuff.
waiting for the next sip to taste my cooler..."
Pizza Hut Madurai,Jeba Refo,5.0,5 months ago,Nice ambience.. Service also Good.. Want to visit again..
Pizza Hut Madurai,Dhanush Sai,3.0,2 years ago,"Been here twice in the past two months. The first time, ordered a Meal for one (Margherita Pizza, Cheese Garlic Bread, Drink) - tasted like your usual Pizza Hut but the Air Conditioning wasn't great.

The second time I visited, there wasn't any air conditioning (reason was power cut), then I ordered through the Pizza Hut app, payment went through but the order didn't get placed (spoke with customer care, they said it'll be refunded). Ordered again with COD and finally got the food (Margherita Pizza, Cheese Garlic Bread). Usual taste but the room temperature made it hard to eat peacefully in the hot summer afternoon.

All in all, can definitely do better. Thank you :')"
Pizza Hut Madurai,Arun Candy,1.0,4 months ago,Very poor ambience. No maintenance. Full of mosquitos. Very delayed service.
Pizza Hut Madurai,Priya Dharshini,5.0,2 years ago,Nice serves awesome food qualiti. And ...so nice
Pizza Hut Madurai,Lalith,5.0,2 months ago,Excellent customer service
Pizza Hut Madurai,Vishwa Karthick,5.0,3 months ago,Very tasty and fantastic toping and vegetable more l like it
Pizza Hut Madurai,A. Hajarudheen,5.0,a year ago,Experience and tasty and good service quickly servuce
Pizza Hut Madurai,Mohamed Anas,1.0,5 months ago,"Food very good I always over word

Service and not in dining table not good

And very bad service

Kitchens not clear

Anybody is not come here"
Pizza Hut Madurai,Prethiv Raj,5.0,6 months ago,Very good experience and good maintained
Pizza Hut Madurai,Praveen Kumar,5.0,3 years ago,Tasty good .great ambiance. Best food ever.
Pizza Hut Madurai,Abu Thahir,5.0,2 months ago,Very good 👍🏻😊 food 😋🥝
Pizza Hut Madurai,Amarnath Thillai,4.0,3 years ago,"Had signature triple threat pizza taste is good, service can be a little faster."
Pizza Hut Madurai,Vijesh A,4.0,6 months ago,"It's a small place... And only Pizza hut in Madurai! They don't have any weekday meal, that was disappointing..."
Pizza Hut Madurai,arun david,5.0,a year ago,Good service  and atmosphere and ac always good
Pizza Hut Madurai,Karthi keyan,5.0,3 months ago,"Good food, excellent staff (Prakash, Mani)."
Pizza Hut Madurai,Sudalai Suresh,5.0,a year ago,Good experience  nice to serve
Pizza Hut Madurai,CRM Arjun Karthik,5.0,5 months ago,The pizza we had was fresh and served nice and hot. Overall we had a very good experience.
Pizza Hut Madurai,Rakesh,5.0,2 months ago,Good
Pizza Hut Madurai,Pearlin Tabitha,5.0,3 months ago,Nice personal one plus one chicken supreme very nice
Pizza Hut Madurai,Suresh Velsamy,5.0,4 months ago,Good combo by one get three and one plus one and 99 combo very nice
Pizza Hut Madurai,bharath kumar,1.0,10 months ago,"Pizzas tastes good usually here. But today were went to order. After say (5-10 minutes), when approached the counter for ordering, the staff said he can’t take any more orders. And even if I order it’ll take more than 1 hour. I can understand that there can be too many orders to fulfil. But he could’ve said it when I enter. He saw me discussing the entire orders with my wife near the counter and said he can’t accept when I approached. Obviously I didn’t went to Pizza Hut for shaving."
Pizza Hut Madurai,prashanth chandar k.c.dinakaran,5.0,a year ago,Awesome stuffed crust maxxx bbq veg and makhani paneer personal pizza…so cheesy and so hot and yummy
Pizza Hut Madurai,RMKP 4199,5.0,5 months ago,"excellent, wow😋 i like foooood & excellent customer service she’s name devi……."
Pizza Hut Madurai,Gopinath R,1.0,2 years ago,I got my order delivered from here and I had mosquito in my garlic bread and the food was cold like ice cream even though it was an on time delivery in Zomato. This is a worst service and clear evidence on their hygiene issue
Pizza Hut Madurai,Aandi Thangaraja,1.0,4 months ago,Waste of money very worst service double the amount than online very  worst experience
Pizza Hut Madurai,Kriesh,1.0,3 years ago,"Worst place to get pizza in Madurai, I ordered form this place and everything was complete dry and over cooked literally burnt and no toppings were provided, and they forgot (ordered two different pizzas and only got one combo )to send the complete order and I had to chat with stupid customer support, trust me u can get better pizza in Madurai even at a small restaurant at cheaper price, u want something good don’t hesitate u can find dominos nearby just few buildings away, 🫡"
Pizza Hut Madurai,Rafeek Ahamed,5.0,a year ago,Very Very good service and humble staff very friendly reasonable price highly recommended 👍👍👍
Pizza Hut Madurai,Bharath . V,5.0,a year ago,Nice tasty piizza beter thrn experience
Pizza Hut Madurai,KarthickRaja2407,5.0,2 years ago,Lovable serves so pretty atmosphere good ..food quality nice serve excellent
Pizza Hut Madurai,sachin prassad,4.0,2 years ago,"Had a Try on the new Dhaba da Keema and was just totally on cause the Taste was just so Good 👍, and all the pizza's here have a good Taste especially the Mexican and American one's even Veg lovers will love it 💯 and the Baked Chicken wings is a very good Side to take on for a Slize of pizza 🍕."
Pizza Hut Madurai,Muthu Mari,5.0,2 months ago,Good experience neat and well maintained
Pizza Hut Madurai,THALAPATHY MARAN,5.0,2 months ago,Really my fav one pizza hut good experience
Pizza Hut Madurai,mohamed suad,4.0,a year ago,"Had a great experience at Pizza Hut Madurai! The pizza and chicken wings were awesome—fresh, flavorful, and satisfying"
Pizza Hut Madurai,Madhu,4.0,a year ago,Had lunch recently. Pizza was served in less than 10 mins with no compromise in taste. Loved it
Pizza Hut Madurai,Mathi,5.0,2 years ago,Employee nice serves  and good quality pizza taste 😋 yummy
Pizza Hut Madurai,balaji hustler,1.0,3 years ago,"Just ordered chicken supreme via swigging,  just check ou the images, I lethality received just bread where are the toppings? It's thin as a paper"
Pizza Hut Madurai,Santhosh Santhosh,5.0,3 years ago,great experiance . best pizza ever . good customer service and great ambiance. thanks pizza hut
Pizza Hut Madurai,Punitha Thangamani,1.0,11 months ago,"26.05.25 -tandoori pizza mac nd cheese-zomato...but instead of tandoori pizza i received an undercooked paneer-random size chopped capsicum -no onion-tangy oldcheese pizza ,i have tried pizzas in many pizzahut outlets but this is the worst of all,one piece had all the ingredients while the other one had none which shows the level interest of the person who made the pizza,and the taste,not to mention, its a nightmare...pasta was so stale,so sticky i wonder why/how...pizzahut has the best base but do not consider this outlet for that,its a total waste of money...vaitherichala iruku ... This gonna be the last time ordering from them 🙏🏻"
Pizza Hut Madurai,Mani Kandan,5.0,2 months ago,Food is very good and nice
